train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,train_loss_importance_vector_0_mean,train_loss_importance_vector_0_std,train_loss_importance_vector_1_mean,train_loss_importance_vector_1_std,train_loss_importance_vector_2_mean,train_loss_importance_vector_2_std,train_loss_importance_vector_3_mean,train_loss_importance_vector_3_std,train_loss_importance_vector_4_mean,train_loss_importance_vector_4_std,train_learning_rate_mean,train_learning_rate_std,val_loss_mean,val_loss_std,val_accuracy_mean,val_accuracy_std,val_loss_importance_vector_0_mean,val_loss_importance_vector_0_std,val_loss_importance_vector_1_mean,val_loss_importance_vector_1_std,val_loss_importance_vector_2_mean,val_loss_importance_vector_2_std,val_loss_importance_vector_3_mean,val_loss_importance_vector_3_std,val_loss_importance_vector_4_mean,val_loss_importance_vector_4_std,epoch,epoch_run_time
1.0577762394696475,0.2743035010720948,0.5926400016564876,0.1411277115160657,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.01,0.0,1.4766706504424414,0.20503901002063227,0.3943333327025175,0.10452378632175677,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,1,128.25989842414856
0.7822090268731118,0.24403216478079595,0.7094800020493567,0.1190652317933718,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.25333333015441895,0.0,0.01,0.0,1.4696226519346238,0.21458947416565613,0.4034000005448858,0.10674161875397546,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.18666666746139526,0.0,0.25333333015441895,0.0,2,138.30589151382446
0.6659651640895754,0.2405313718136023,0.7558100010305643,0.1141246825387906,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.30666667222976685,0.0,0.01,0.0,1.4786013877391815,0.22686111356164407,0.4069333330914378,0.10876241077143331,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.1733333319425583,0.0,0.30666667222976685,0.0,3,146.71073150634766
0.611267922363244,0.22997624361037428,0.775109999768436,0.10919746792342927,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.36000001430511475,0.0,0.01,0.0,1.46958623756965,0.2600412565693038,0.43506666605671246,0.10639389982218436,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.1599999964237213,0.0,0.36000001430511475,0.0,4,147.81701135635376
0.5632832136536017,0.22721026947278328,0.7939899994954467,0.10662213217114534,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.41333332657814026,0.0,0.01,0.0,1.4498348303635915,0.2322882342160619,0.42406666578104096,0.10653072411746303,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.14666666090488434,0.0,0.41333332657814026,0.0,5,157.60469698905945
0.5308768098568544,0.21912524372489187,0.8063299996256829,0.10070317946585029,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.46666666865348816,0.0,0.01,0.0,1.4570093659559886,0.24464665144603306,0.4252666650339961,0.11000119041817155,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.13333334028720856,0.0,0.46666666865348816,0.0,6,166.78084707260132
0.49796954478230326,0.21986199183305513,0.8191899987459182,0.10088876642648381,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.5199999809265137,0.0,0.01,0.0,1.4521862554550171,0.23967328978573693,0.42166666564842065,0.10778940270947585,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.11999999731779099,0.0,0.5199999809265137,0.0,7,177.1267864704132
0.485123291851487,0.211695868315637,0.8232799987643957,0.09784293966593749,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.5733333230018616,0.0,0.01,0.0,1.4698592004179956,0.24802054454023653,0.4248666655893127,0.10744447474505155,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.1066666692495346,0.0,0.5733333230018616,0.0,8,186.33619117736816
0.46190658494085074,0.21199249553636657,0.8313099984899164,0.0978574637973301,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.6266666650772095,0.0,0.01,0.0,1.4747075979908308,0.26370607166446913,0.42906666606664656,0.1033463205112445,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.09333333373069763,0.0,0.6266666650772095,0.0,9,208.61997437477112
0.4438872297466733,0.20877042864243808,0.8378799983114004,0.09729699301316472,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.6800000071525574,0.0,0.01,0.0,1.4945571824908257,0.2719950429540731,0.42693333259473243,0.1048678307628122,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.07999999821186066,0.0,0.6800000071525574,0.0,10,218.97558903694153
0.4300086750544142,0.20864586555165815,0.8428899975121021,0.09593772570490569,0.06666667014360428,0.0,0.06666667014360428,0.0,0.06666667014360428,0.0,0.06666667014360428,0.0,0.7333333492279053,0.0,0.01,0.0,1.4762115628520647,0.25516645398815785,0.420933333200713,0.11038928981077502,0.06666667014360428,0.0,0.06666667014360428,0.0,0.06666667014360428,0.0,0.06666667014360428,0.0,0.7333333492279053,0.0,11,228.2695209980011
0.4162158203176223,0.20493159468947675,0.8479499975517392,0.09397231949453033,0.0533333346247673,0.0,0.0533333346247673,0.0,0.0533333346247673,0.0,0.0533333346247673,0.0,0.7866666913032532,0.0,0.01,0.0,1.4734928964575131,0.2571441615684592,0.4277999991426865,0.10360418089003763,0.0533333346247673,0.0,0.0533333346247673,0.0,0.0533333346247673,0.0,0.0533333346247673,0.0,0.7866666913032532,0.0,12,245.91631650924683
0.3995420203354442,0.20268394075610285,0.8529499972388148,0.09212544155363833,0.03999999910593033,0.0,0.03999999910593033,0.0,0.03999999910593033,0.0,0.03999999910593033,0.0,0.8399999737739563,0.0,0.01,0.0,1.4629229142268498,0.25630690867322287,0.4256666659687956,0.10792538470924307,0.03999999910593033,0.0,0.03999999910593033,0.0,0.03999999910593033,0.0,0.03999999910593033,0.0,0.8399999737739563,0.0,13,251.1649684906006
0.38682703543128444,0.20135538106453085,0.8564699973911047,0.09274663595223671,0.02666666731238365,0.0,0.02666666731238365,0.0,0.02666666731238365,0.0,0.02666666731238365,0.0,0.8933333158493042,0.0,0.01,0.0,1.4519338356455167,0.2598917682397598,0.43293333313117427,0.10924313372335051,0.02666666731238365,0.0,0.02666666731238365,0.0,0.02666666731238365,0.0,0.02666666731238365,0.0,0.8933333158493042,0.0,14,261.0644633769989
0.3767001114432933,0.19897329061059674,0.8582299971506,0.09155144205447562,0.013333333656191826,0.0,0.013333333656191826,0.0,0.013333333656191826,0.0,0.013333333656191826,0.0,0.9466666579246521,0.0,0.01,0.0,1.4785874564448993,0.27527173500903424,0.4376666660606861,0.10390968282935882,0.013333333656191826,0.0,0.013333333656191826,0.0,0.013333333656191826,0.0,0.013333333656191826,0.0,0.9466666579246521,0.0,15,254.84334707260132
0.3632849722744431,0.2025925753124059,0.8610799970254303,0.0909221263909088,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5054485827684403,0.2692165755222088,0.42306666492174066,0.10586120745681109,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,16,250.09839129447937
0.3615430167576997,0.20575669409146372,0.8632399975657463,0.0915374343021323,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5269537753860156,0.25509733920454514,0.41059999940296016,0.1029286469638243,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,17,259.22639775276184
0.35344910135120156,0.19960494247262794,0.8651299972087145,0.09132843234919451,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.517710848748684,0.2623564668327392,0.4152666660522421,0.10275664691885468,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,18,269.3369026184082
0.35053832883539143,0.1988256015225216,0.8678399972692132,0.08946582531094766,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.4868989621599515,0.2453457633585782,0.4097999994580944,0.10293020088687146,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,19,277.9740364551544
0.3379278189963661,0.19762725134524853,0.8722799970805645,0.08922556319539286,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5127062715093296,0.25825795386408024,0.4061333330348134,0.10905525521320326,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,20,296.9522695541382
0.336419105656445,0.19357182676860138,0.8719299968928099,0.08708199954457693,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.51607457002004,0.23363068942779394,0.3945333327849706,0.10716707450909277,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,21,307.0132372379303
0.32813743919774424,0.19508839720177026,0.8755499966889619,0.08757966054265086,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.4975859253605206,0.25383550405130073,0.4101999993001421,0.10504582880642177,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,22,315.69459342956543
0.3248076846502954,0.19428767259191523,0.876659996792674,0.08789109139827973,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.490377218524615,0.24413196379433977,0.41339999915411074,0.10506715117566381,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,23,318.73716735839844
0.3161354919071309,0.19125405220450545,0.8788999969512225,0.08611381735244472,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.4915228429436684,0.24930794111932136,0.4107333324725429,0.1065056899303499,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,24,331.1961588859558
0.31327799758233593,0.19710280417683862,0.881849996984005,0.0880964073028904,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5172521412372588,0.25537486954832406,0.4082000003879269,0.10532217121507581,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,25,345.44390845298767
0.30968408642255235,0.19149891430279234,0.8818399964869023,0.0867030215965551,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5401482143004734,0.2707933285279971,0.41426666640987,0.1055989042723943,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,26,351.26323223114014
0.3114097960705403,0.19244077357174358,0.8818699970543384,0.08540317679911938,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5336724812785785,0.25627862654726097,0.40419999944667023,0.10638777966570935,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,27,357.95973563194275
0.29583915869396876,0.1902448089174133,0.8881999966055155,0.08416626140645243,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5351461084683735,0.28073412614026944,0.41593333179752034,0.10610432825789802,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,28,383.9572310447693
0.2955254797379603,0.18330838413262635,0.887709996290505,0.08247760599122235,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5496163754661878,0.2664375709520027,0.40966666569312415,0.10665781062281246,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,29,383.1523711681366
0.29734835595841286,0.1902608009997366,0.8870699964389205,0.08466412912977075,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5325553226470947,0.2701820917219279,0.4128666660313805,0.10896994361650139,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,30,393.72359681129456
0.2880786010064621,0.18602240387713695,0.8901799965426326,0.08346716233045952,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5373616809646289,0.24599402422070563,0.39866666616251073,0.1023631862750337,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,31,410.37906098365784
0.2882955559506372,0.1854651874836195,0.8895999965593219,0.0846678189965441,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.563648593922456,0.264039075125403,0.401333333440125,0.1072981298481082,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,32,417.4880874156952
0.2848413007541676,0.1847092852852737,0.8907799966335297,0.0833726043320884,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5543276618917783,0.2787656711108299,0.4090000000347694,0.10996514441497328,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,33,429.5942153930664
0.278652396677353,0.18357738004243146,0.8946899961978197,0.08170069435215069,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5681591446201006,0.26844437125665527,0.39993333337207637,0.10339565762985736,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,34,441.2258400917053
0.2796723181545385,0.18330459057704934,0.8937399963587522,0.08324429108210056,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.610624940097332,0.2904680167292828,0.403266665947934,0.10462629596720857,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,35,445.1037950515747
0.2787116723754443,0.18837174533363713,0.893499996624887,0.08508436765695593,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.597984558045864,0.27157099279479524,0.39320000040034453,0.10300368805050543,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,36,452.5705420970917
0.27358568729955,0.18671713545217059,0.8962399963140487,0.08358146944985148,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.6007731774449347,0.28436103085752107,0.3984666658937931,0.10494593125059735,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,37,460.62776017189026
0.27330637319792006,0.18072538699133747,0.8966299968063831,0.08140173666660433,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5734818211197854,0.27527136064306984,0.39226666687677303,0.10597576105667555,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,38,474.36677956581116
0.2681495481687598,0.18510637419384746,0.8977899959087372,0.0822235702203424,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,0.01,0.0,1.5509722472230594,0.2622272054571908,0.39826666589826343,0.10383157117339634,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.006000000052154064,0.0,0.9760000109672546,0.0,39,473.0063576698303
